Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Kindle,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office Supplies,Electronics",2016-09-23T00:00:00.000Z,"I replaced my kindle that I had for 4 years with the new one and after a short time was able to access all my books and continue reading the book that I was reading before I bought the new kindle. I am pleased with the new touch screen for moving to the next page, like that this one is smaller and easier to take in my purse. I did purchase a case and it is protective and durable. I will enjoy this kindle for years to come",new features make reading easier,shop12
Kindle,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office Supplies,Electronics",2016-12-25T00:00:00.000Z,Had problem with cutting off device. Good easy read,Easily down loaded.,Maypop
Kindle,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office Supplies,Electronics",2017-06-03T00:00:00.000Z,This was a purchase made for a cruise. I could not see my fire in the sun.,Good for reading outside.,James
Kindle,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office Supplies,Electronics",2017-06-21T00:00:00.000Z,Love my kindle ! I enjoy reading everyday and I can easily throw in my bag with out it adding any weight .,Reading is cool,Rswd10
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-11-04T00:00:00.000Z,I love this tablet. I purchased them for gift and am so glad I did!,PERFECT!,Lng10
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-12-14T00:00:00.000Z,Looks pretty solid will update review as soon as gift is opened .,Bought as a Gift,Romanv011
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-02-11T00:00:00.000Z,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK","less than 120 days, about 100 use. It is toast!",PatF
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-03-10T00:00:00.000Z,Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.,Awesome tablet,Azjeff4545
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-28T00:00:00.000Z,for the price this is a great works well the for the price display is hd love it,love it,njguy
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-02-04T00:00:00.000Z,Purchased this tablet for a gift..They love it. Easy to use.,Nice tablet,Collins
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-05-17T00:00:00.000Z,I had one of the first Kindle fires for years and I loved it. So I wanted another newer one and it's great! Has a good battery.,Great tablet,Smroward
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-16T00:00:00.000Z,This is my second kindle. Have a few more items to learn. But love it. Easy to get around the apps.,Love my kindle,Dqueen
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-20T00:00:00.000Z,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",Great tablet for the price,Tuowls
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-03-19T00:00:00.000Z,Used it for watching television shows. The picture was clear and the audio was decent for the location of the speakers.,Nice for Streaming,Em17
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2016-12-24T00:00:00.000Z,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!",Not impressed with the last 2 Kindles.,Paloma
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-03-28T00:00:00.000Z,"This is the right device to play with puzzles, you can avoid samsung/verizon constant advertisements. Only wish the battery would last longer or charge faster.",Amazon tablet,Matt
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-12-14T00:00:00.000Z,Purchased mainly to use travelling so haven't really had the opportunity to give it a fair road test at this point. It was advertised as capable of downloading movies and books so you can watch/read while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights.,Okay for a small tablet,technogranny
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-04-17T00:00:00.000Z,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",Great.,Lucy
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-18T00:00:00.000Z,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!",good product for kids,luvelectroniks
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-19T00:00:00.000Z,Wanted a tablet but did not want to pay for an iPad. The fire is a great tablet with a crystal clear hd videos. The perfect inexpensive alternative to the iPad,Great buy,TimC
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-04T00:00:00.000Z,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down.",Everything you expect from Amazon,jessxhart
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2016-11-16T00:00:00.000Z,"Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though","Easy to navigate, great product",Chloe
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-27T00:00:00.000Z,"It's a good starter tablet, to bad it runs on the Amazon OS.",Good for the price,darkangel1010
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2016-12-17T00:00:00.000Z,Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!,Great gift!,Lala1
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-12-24T00:00:00.000Z,I bought these as a starter online browser. It is a very portable pad . Great price.,Great little online browser for the price,Sparky
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-12-30T00:00:00.000Z,The kindle fire hd is a sweet tablet for reading and apps like netflix or hulu.,Sweet tablet,KenC
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-04-29T00:00:00.000Z,I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.,Great tablet,Alimae628
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-20T00:00:00.000Z,"this is my first tablet .. love it .. actually read my first e-book on it .. large screen, easy to read & play games .. fits nicely in my purse",Awesome,grannybear
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-04-03T00:00:00.000Z,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-02-17T00:00:00.000Z,Wanted something with a kids mode on it so we could limit time and content. This works. Saw it for a really low price so couldn't resist otherwise we would have gotten the padded kids version.,Tablet for the kiddo,MaizeNBlue
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-04-03T00:00:00.000Z,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-23T00:00:00.000Z,i just love every thing about it. Its awesome to read,Better then my first kindle,moose49
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-06T00:00:00.000Z,Purchased for my son who loves to read books. Saw him watching old TV show. He sat down with me and showed me what all it could do. Who would figure. I thought it was just for reading books. Now I want one too!,Great for everyone - not just the avid reader,Blondie
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-20T00:00:00.000Z,This 8 inch Fire is definitely better than the cheaper 7 inch. It works fine enough for teens to play games and watch movies.,Decent Tablet for Teen Basic Games,TLMart
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-04-14T00:00:00.000Z,"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",Nice Amazon tablet,Cristian
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2016-12-23T00:00:00.000Z,I purchased this tablet and am very happy with it.,Great tablet for the price.,Brynwithau
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-27T00:00:00.000Z,I bought this device to use with children in my therapy practice. It is taking me awhile to figure out how to set it up and organize it. IT 'took over' and set up things with Amazon I did not approve such as charging my account and registering me with Prime before I could figure out the settings. The picture quality for the screen is beautiful but the camera photos are very pixelated.,The Fire is good for the price,MAslp
Tablet,"Fire HD 8 Tablet, Wi-Fi, 32 GB-Blue",Amazon,Electronics,2017-01-01T00:00:00.000Z,"When you can get this thing on sale it's an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It's easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it's the price and features you get from Amazon that make this device amazing!",Great for what it does!,Brad
Tablet,"Fire HD 8 Tablet, Wi-Fi, 16 GB-Blue",Amazon,Electronics,2017-03-04T00:00:00.000Z,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,Excellent budget tablet,Ryan
